withlag,SSP,temperature,damage
0,SSP1,1.01,0.0
0,SSP1,1.0348427824242,0.0
0,SSP1,1.05984578711708,4.4419286405750213e-05
0,SSP1,1.08500901407864,0.00013292796745889568
0,SSP1,1.11033246330888,0.00026514379240727415
0,SSP1,1.1358161348078,0.0004406971593948761
0,SSP1,1.1614600285754,0.0006592795899162951
0,SSP1,1.18726414461168,0.0009206755969095592
0,SSP1,1.21322848291664,0.001224779877747828
0,SSP1,1.23935304349028,0.001571602807064476
0,SSP1,1.2656378263326,0.001961267462752714
0,SSP1,1.2920828314436,0.002389025651846177
0,SSP1,1.3185976028017,0.00285963436201353
0,SSP1,1.3451821404069,0.003373320577525263
0,SSP1,1.3718364442592001,0.003930395904553796
0,SSP1,1.3985605143586,0.004531239199485171
0,SSP1,1.4253543507051,0.005176280625567298
0,SSP1,1.4522179532987,0.005865987808644002
0,SSP1,1.4791513221394,0.00660085430367352
0,SSP1,1.5061544572272,0.007381390298461854
0,SSP1,1.5332273585621001,0.008208115325899712
0,SSP1,1.5603700261441,0.009078848441071541
0,SSP1,1.5874306219527399,0.009996738865949428
0,SSP1,1.61440914598802,0.010961952782660767
0,SSP1,1.64130559824994,0.01197465301237255
0,SSP1,1.6681199787385,0.013034996207671457
0,SSP1,1.6948522874537,0.014143130752896083
0,SSP1,1.72150252439554,0.015299195221901263
0,SSP1,1.7480706895640201,0.016503317268033557
0,SSP1,1.7745567829591402,0.017755612844432722
0,SSP1,1.8009608045809,0.01905618567322942
0,SSP1,1.8272827544293002,0.02040331259887984
0,SSP1,1.85355182885304,0.021799152255135734
0,SSP1,1.87976802785212,0.02324377078242934
0,SSP1,1.9059313514265401,0.024737231981762253
0,SSP1,1.9320417995763002,0.026279595973592418
0,SSP1,1.9580993723014002,0.027870918050689752
0,SSP1,1.9841040696018402,0.029511247693060794
0,SSP1,2.01005589147762,0.031200627718775298
0,SSP1,2.03595483792874,0.03293909354914937
0,SSP1,2.0618009089552,0.034726672570539074
0,SSP1,2.087594104557,0.03656035848641159
0,SSP1,2.11323946755658,0.03844341951854924
0,SSP1,2.1387369979539397,0.04037552667174049
0,SSP1,2.16408669574908,0.04235635548191352
0,SSP1,2.189288560942,0.04438558342272847
0,SSP1,2.2143425935327,0.046462887715310375
0,SSP1,2.2392487935211802,0.04858794347861517
0,SSP1,2.26400716090744,0.050760422168806496
0,SSP1,2.28861769569148,0.05297999026481959
0,SSP1,2.3130803978733,0.05524630816439213
0,SSP1,2.3373952674528997,0.05755885891099388
0,SSP1,2.3613489722994396,0.059918336067324995
0,SSP1,2.38494151241292,0.062323529035640535
0,SSP1,2.4081728877933397,0.06477326666443495
0,SSP1,2.4310430984407,0.06726640985756305
0,SSP1,2.453552144355,0.06980184543300183
0,SSP1,2.47570002553624,0.07237848101546351
0,SSP1,2.49748674198442,0.0749952407897323
0,SSP1,2.51891229369954,0.07765106197466531
0,SSP1,2.5399766806816,0.08034489190366068
0,SSP1,2.5606799029306,0.08307498480686193
0,SSP1,2.5810871446165002,0.08584196428103374
0,SSP1,2.6011984057393,0.08864476160423007
0,SSP1,2.6210136862990003,0.09148234256953058
0,SSP1,2.6405329862956,0.09435370149595546
0,SSP1,2.6597563057290996,0.09725785622879801
0,SSP1,2.6786836445995,0.1001938439647676
0,SSP1,2.6973150029068,0.1031607177685061
0,SSP1,2.7156503806509997,0.10615754367144659
0,SSP1,2.7336897778321,0.1091833982632584
0,SSP1,2.7514331944501,0.11223904295194576
0,SSP1,2.76892827004826,0.11532325250707265
0,SSP1,2.78617500462658,0.11843494802096033
0,SSP1,2.80317339818506,0.12157310232648944
0,SSP1,2.8199234507237,0.12473673183936151
0,SSP1,2.8364251622424996,0.12792488971635452
0,SSP1,2.85267853274146,0.1311366601086239
0,SSP1,2.8686835622205797,0.13437115333108318
0,SSP1,2.8844402506798597,0.1376275018018427
0,SSP1,2.8999485981193,0.1409048566316642
0,SSP1,2.9152086045389,0.14420238476413205
0,SSP1,2.93022026993866,0.14751926658382808
0,SSP1,2.94498359431858,0.15085469392324424
0,SSP1,2.95949857767866,0.15420786841009426
0,SSP1,2.9737652200188998,0.1575780001056557
0,SSP1,2.9877835213393,0.16096430639216774
0,SSP1,3.00155348163986,0.1643660110734666
0,SSP1,3.01507510092058,0.16778234365817335
0,SSP1,3.02834837918146,0.17121253879907528
0,SSP1,3.0413733164225,0.1746558358659902
0,SSP1,3.0541499126437,0.17812601710404508
0,SSP1,3.0667278360490284,0.1816089273157333
0,SSP1,3.0791070866384844,0.18510369941359595
0,SSP1,3.091287664412068,0.18860950989658876
0,SSP1,3.10326956936978,0.19212557266451724
0,SSP1,3.11505280151162,0.19565113377603027
0,SSP1,3.126637360837588,0.19918546700541273
0,SSP1,3.138023247347684,0.20272787007762783
0,SSP1,3.149210461041908,0.20627766148071802
0,SSP1,3.16019900192026,0.20983417777069868
0,SSP1,3.1709888699827395,0.21341215257475388
0,SSP1,3.181629733433316,0.2169966669334078
0,SSP1,3.192121592271988,0.22058698141480337
0,SSP1,3.202464446498756,0.2241824063186757
0,SSP1,3.21265829611362,0.2277822944089387
0,SSP1,3.2227031411165807,0.23138603475087804
0,SSP1,3.2325989815076364,0.2349930474818256
0,SSP1,3.2423458172867887,0.23860277937315355
0,SSP1,3.251943648454036,0.24221470006489465
0,SSP1,3.26139247500938,0.24582829887337
0,SSP1,3.27069229695282,0.2494590770282208
0,SSP1,3.279892782488324,0.2530916065982334
0,SSP1,3.2889939316158916,0.2567253056152645
0,SSP1,3.297995744335524,0.26035964079963203
0,SSP1,3.30689822064722,0.2639941202345031
0,SSP1,3.31570136055098,0.2676282871478193
0,SSP1,3.324405164046804,0.27126171463122595
0,SSP1,3.3330096311346917,0.27489400115405926
0,SSP1,3.3415147618146435,0.27852476675363813
0,SSP1,3.3499205560866603,0.2821536498020697
0,SSP1,3.3582270139507395,0.28579666145856697
0,SSP1,3.366483803610852,0.28943810501613876
0,SSP1,3.3746909250669956,0.2930775456470007
0,SSP1,3.3828483783191716,0.29671459443977
0,SSP1,3.39095616336738,0.3003489012616126
0,SSP1,3.3990142802116203,0.3039801486937084
0,SSP1,3.407022728851892,0.30760804687618915
0,SSP1,3.4149815092881965,0.3112323291258067
0,SSP1,3.4228906215205326,0.314852748211669
0,SSP1,3.4307500655489003,0.31846907319249507
0,SSP1,3.4385598413733005,0.32209755122029304
0,SSP1,3.4463696171977007,0.3257224586004659
0,SSP1,3.454179393022101,0.3293434872720479
0,SSP1,3.461989168846501,0.3329603720197645
0,SSP1,3.4697989446709006,0.3365728835717108
0,SSP1,3.477608720495301,0.34018082272981287
0,SSP1,3.485418496319701,0.3437840153765723
0,SSP1,3.4932282721441013,0.3473823082271661
0,SSP1,3.5010380479685015,0.35097556521684425
0,SSP1,3.5088478237929017,0.3545636644307444
0,SSP1,3.516657599617301,0.3581464954973992
0,SSP1,3.5244673754417013,0.36172395737899476
0,SSP1,3.5322771512661015,0.36529595650121616
0,SSP1,3.5400869270905018,0.3688624051737479
0,SSP1,3.547896702914902,0.3724232202593567
0,SSP1,3.5557064787393013,0.37597832205531745
0,SSP1,3.5635162545637016,0.3795276333558242
0,SSP1,3.571326030388101,0.38307107866820544
0,SSP1,3.579135806212501,0.38660858355929983
0,SSP1,3.5869455820369005,0.39014007411136664
0,SSP1,3.5947553578613007,0.3936654764695262
0,SSP1,3.6025651336857,0.3971847164649549
0,SSP1,3.6103749095101003,0.4006977193000538
0,SSP1,3.6181846853344997,0.4042044092835394
0,SSP1,3.6259944611589,0.40770470960498173
0,SSP1,3.6338042369832992,0.4111985421397397
0,SSP1,3.6416140128076995,0.41468582727657743
0,SSP1,3.649423788632099,0.4181664837614798
0,SSP1,3.657233564456499,0.42164042855238404
0,SSP1,3.6650433402808984,0.4251075766806547
0,SSP1,3.6728531161052986,0.4285678411162219
0,SSP1,3.680662891929698,0.4320211326343101
0,SSP1,3.688472667754098,0.4354673596826346
0,SSP1,3.6962824435784976,0.43890642824881565
0,SSP1,3.704092219402898,0.44233824172851643
0,SSP1,3.711901995227298,0.44576270079546676
0,SSP1,3.7197117710516974,0.44917970327504875
0,SSP1,3.7275215468760976,0.4525891440234976
0,SSP1,3.735331322700497,0.455990914814999
0,SSP1,3.743141098524897,0.4593849042390503
0,SSP1,3.7509508743492965,0.46277099761039764
0,SSP1,3.7587606501736968,0.46614907689369
0,SSP1,3.766570425998096,0.4695190206447155
0,SSP1,3.7743802018224963,0.4728807039697356
0,SSP1,3.7821899776468957,0.47623399850403203
0,SSP1,3.789999753471296,0.47957877241036495
0,SSP1,3.7978095292956953,0.48291489039762237
0,SSP1,3.8056193051200955,0.486242213759551
0,SSP1,3.813429080944495,0.48956060043311234
0,SSP2,1.01,0.0
0,SSP2,1.036956367471,0.0
0,SSP2,1.06428451374398,4.877260982460996e-05
0,SSP2,1.09198443881894,0.00014632516608337198
0,SSP2,1.12005614269588,0.0002926488310297515
0,SSP2,1.1484996253748,0.00048777071955252715
0,SSP2,1.1773148868557,0.0007317929757095776
0,SSP2,1.20650192713858,0.0010249189800524139
0,SSP2,1.23606074622344,0.001367468140093031
0,SSP2,1.2659913441102801,0.0017598813911667843
0,SSP2,1.2962937207991,0.0022027197253498
0,SSP2,1.3269678762899,0.0026956389658165936
0,SSP2,1.3578552680056002,0.0032403595389967066
0,SSP2,1.3889558959462,0.0038374143552457607
0,SSP2,1.4202697601117,0.004487417803054505
0,SSP2,1.4517968605021,0.005191053919825661
0,SSP2,1.4835371971174,0.0059490652813252165
0,SSP2,1.5154907699576001,0.0067622429178817445
0,SSP2,1.5476575790227,0.007631417390375095
0,SSP2,1.5800376243127001,0.00855745104082617
0,SSP2,1.6126309058276003,0.00954123135828211
0,SSP2,1.6454374235674,0.010580292749274633
0,SSP2,1.6784347376892002,0.011678711574230949
0,SSP2,1.711622848193,0.01283738866059947
0,SSP2,1.7450017550788002,0.014057231228761236
0,SSP2,1.7785714583466001,0.015339149666433016
0,SSP2,1.8123319579964001,0.01668405488468161
0,SSP2,1.8462832540282,0.018092856143760327
0,SSP2,1.8804253464420002,0.019566459252627233
0,SSP2,1.9147582352378003,0.021105765061111503
0,SSP2,1.9492819204156002,0.022711668177520128
0,SSP2,1.9839964019754,0.024378350490373624
0,SSP2,2.01881197427294,0.026112952163399816
0,SSP2,2.05372863730822,0.027916175128078313
0,SSP2,2.08874639108124,0.029788702335677097
0,SSP2,2.1238652355920005,0.03173119728877416
0,SSP2,2.1590851708405,0.0337443036734022
0,SSP2,2.19440619682674,0.0358286450522447
0,SSP2,2.22982831355072,0.037984824589227584
0,SSP2,2.26535152101244,0.0402134247836996
0,SSP2,2.3009758192119003,0.0425150071986482
0,SSP2,2.3367012081491003,0.0448784709573018
0,SSP2,2.37262779152612,0.04731490130264593
0,SSP2,2.40875556934296,0.049825331722093136
0,SSP2,2.44508454159962,0.05241073537418228
0,SSP2,2.4816147082961004,0.0550720295417495
0,SSP2,2.5183460694324005,0.05781007963097662
0,SSP2,2.55527862500852,0.06062570269841383
0,SSP2,2.59241237502446,0.06351967050961194
0,SSP2,2.62974731948022,0.06649271214730978
0,SSP2,2.6672834583758003,0.06954551619610183
0,SSP2,2.7050207917112004,0.0726674863950465
0,SSP2,2.74297986162898,0.07586954332827944
0,SSP2,2.7811606681291403,0.07915255312198344
0,SSP2,2.81956321121168,0.08251730995028117
0,SSP2,2.8581874908766003,0.08596454147280141
0,SSP2,2.8970335071239006,0.08949491353560468
0,SSP2,2.9361012599535803,0.09310903418124283
0,SSP2,2.9753907493656406,0.09680745702212157
0,SSP2,3.0149019753600808,0.10059068403509674
0,SSP2,3.0546349379369007,0.10445916783572606
0,SSP2,3.0945896370961004,0.10840059734880869
0,SSP2,3.13475476477982,0.11242694203265446
0,SSP2,3.1751303209880604,0.11653875332812036
0,SSP2,3.21571630572082,0.12073649381178142
0,SSP2,3.2565127189781,0.12502054379118732
0,SSP2,3.2975195607598993,0.12939120697562378
0,SSP2,3.33873683106622,0.13384871530237397
0,SSP2,3.38016452989706,0.13839323300123918
0,SSP2,3.42180265725242,0.14302485997910686
0,SSP2,3.4636512131323,0.14774363460296724
0,SSP2,3.5057101975367004,0.152537021228208
0,SSP2,3.5480578251210204,0.1574161977779509
0,SSP2,3.5906940958852607,0.16238164150748857
0,SSP2,3.6336190098294203,0.16743371301800614
0,SSP2,3.6768325669535002,0.17257266517037606
0,SSP2,3.7203347672575005,0.17779865075145462
0,SSP2,3.76412561074142,0.18311172901147454
0,SSP2,3.80820509740526,0.18851187119063373
0,SSP2,3.852573227249019,0.19399896514878123
0,SSP2,3.8972300002726996,0.19957281920556502
0,SSP2,3.9421754164762994,0.20523316529056856
0,SSP2,3.9874094758598186,0.2109796614945154
0,SSP2,4.032932178423259,0.21681189410404644
0,SSP2,4.078743524166619,0.22272937919425395
0,SSP2,4.124843513089899,0.2287315638452425
0,SSP2,4.171232145193098,0.23481782704164766
0,SSP2,4.217909420476218,0.24098748030732087
0,SSP2,4.264875338939258,0.247239768121295
0,SSP2,4.312129900582218,0.25357386815569294
0,SSP2,4.359673105405098,0.2599888913713817
0,SSP2,4.407504953407898,0.26650841424298566
0,SSP2,4.455567715954634,0.2731102464249997
0,SSP2,4.503861393045305,0.2797921938165959
0,SSP2,4.552385984679914,0.28655215363254505
0,SSP2,4.601141490858457,0.29338809030993196
0,SSP2,4.650127911580937,0.3002980152420234
0,SSP2,4.699345246847353,0.30727996969856974
0,SSP2,4.748793496657705,0.3143320104155991
0,SSP2,4.798472661011993,0.3214521974347928
0,SSP2,4.8483827399102175,0.3286385838491741
0,SSP2,4.898523733352377,0.33591479379133804
0,SSP2,4.948837912702489,0.3432566904393799
0,SSP2,4.999325277960553,0.3506611555568617
0,SSP2,5.049985829126569,0.3581251936597949
0,SSP2,5.100819566200537,0.36564590477740877
0,SSP2,5.151826489182456,0.3732204617687329
0,SSP2,5.203006598072329,0.3808460914216918
0,SSP2,5.254359892870153,0.3885200587130382
0,SSP2,5.3058863735759285,0.39623965372564385
0,SSP2,5.3575860401896565,0.4040021808124836
0,SSP2,5.409458892711336,0.4118312860127926
0,SSP2,5.461447202504984,0.41970139559390685
0,SSP2,5.5135509695706,0.42760870869679857
0,SSP2,5.565770193908184,0.43554956760774166
0,SSP2,5.618104875517736,0.44352043190205426
0,SSP2,5.670555014399256,0.4515178570174039
0,SSP2,5.723120610552745,0.45953847652073887
0,SSP2,5.7758016639782,0.46757898747265436
0,SSP2,5.828598174675625,0.47563613840270036
0,SSP2,5.881510142645016,0.4837067194958723
0,SSP2,5.934537567886376,0.4918141236215492
0,SSP2,5.98762272176372,0.4999320336189038
0,SSP2,6.040765604277048,0.5080562374355168
0,SSP2,6.09396621542636,0.5161826967212816
0,SSP2,6.147224555211656,0.5243075225310758
0,SSP2,6.200540623632937,0.5324269552200356
0,SSP2,6.253914420690201,0.5405373478455169
0,SSP2,6.307345946383448,0.5486351525152031
0,SSP2,6.36083520071268,0.5567169092201272
0,SSP2,6.414382183677896,0.5647792367705733
0,SSP2,6.467986895279096,0.5728449694786618
0,SSP2,6.521591606880297,0.5808879818765109
0,SSP2,6.575196318481497,0.5889040395856067
0,SSP2,6.628801030082697,0.5968891191593414
0,SSP2,6.682405741683898,0.6048393847181441
0,SSP2,6.736010453285099,0.6127511685253859
0,SSP2,6.789615164886299,0.6206209548622079
0,SSP2,6.843219876487499,0.6284453666729877
0,SSP2,6.896824588088699,0.6362211545438747
0,SSP2,6.9504292996899,0.64394518764981
0,SSP2,7.0040340112911,0.6516144463645418
0,SSP2,7.0576387228923005,0.6592260162762983
0,SSP2,7.111243434493501,0.6667770833912776
0,SSP2,7.164848146094702,0.6742649303396921
0,SSP2,7.218452857695902,0.6816869334261528
0,SSP2,7.272057569297102,0.6890405603887496
0,SSP2,7.325662280898302,0.6963233687501423
0,SSP2,7.379266992499503,0.7035330046599643
0,SSP2,7.4328717041007035,0.710667202141418
0,SSP2,7.486476415701904,0.7177237826665257
0,SSP2,7.540081127303104,0.7247006549944138
0,SSP2,7.593685838904305,0.7315958152155756
0,SSP2,7.647290550505505,0.7384073469524638
0,SSP2,7.700895262106705,0.7451334216732199
0,SSP2,7.7544999737079054,0.7517722990809949
0,SSP2,7.8081046853091065,0.7583223275462859
0,SSP2,7.861709396910307,0.76478194455411
0,SSP2,7.915314108511507,0.7711496771417274
0,SSP2,7.968918820112707,0.7774241423061132
0,SSP2,8.022523531713908,0.7836040473634734
0,SSP2,8.07612824331511,0.7896881902458829
0,SSP2,8.129732954916308,0.7956754597226077
0,SSP2,8.18333766651751,0.8015648355358878
0,SSP2,8.23694237811871,0.8073553884429288
0,SSP2,8.29054708971991,0.8130462801575851
0,SSP2,8.344151801321111,0.8186367631867395
0,SSP2,8.39775651292231,0.8241261805576935
0,SSP2,8.451361224523511,0.8295139654340093
0,SSP2,8.504965936124712,0.8347996406181859
0,SSP2,8.558570647725912,0.8399828179403296
0,SSP2,8.612175359327113,0.8450631975326268
0,SSP2,8.665780070928314,0.850040566989938
0,SSP2,8.719384782529513,0.8549148004172461
0,SSP2,8.772989494130714,0.8596858573650411
0,SSP2,8.826594205731915,0.8643537816539939
0,SSP2,8.880198917333114,0.8689187000905333
0,SSP2,8.933803628934315,0.873380821075167
0,SSP2,8.987408340535515,0.8777404331056232
0,SSP2,9.041013052136716,0.8819979031771352
0,SSP3,1.01,0.0
0,SSP3,1.0389227341998,0.0
0,SSP3,1.0682806934042801,5.2841210308463005e-05
0,SSP3,1.09807387761344,0.00015862713771697123
0,SSP3,1.12830228682728,0.00031746972064183865
0,SSP3,1.1589659210458,0.0005295325857153088
0,SSP3,1.190064780269,0.0007950633999356249
0,SSP3,1.22159886449688,0.0011144157020284151
0,SSP3,1.25356817372944,0.0014880614308951934
0,SSP3,1.28597270796668,0.001916595809236421
0,SSP3,1.3188124672086,0.002400736364077005
0,SSP3,1.3520874514552,0.0029450408776479087
0,SSP3,1.3855282800306599,0.0035473424641163653
0,SSP3,1.41913495293498,0.0042081077447257975
0,SSP3,1.45290747016816,0.004927871318692656
0,SSP3,1.4868458317302,0.005707226706796131
0,SSP3,1.5209500376211,0.006546818132539656
0,SSP3,1.5552200878408597,0.0074473331205962
0,SSP3,1.58965598238948,0.008409495868947126
0,SSP3,1.62425772126696,0.009434061337307842
0,SSP3,1.6590253044733,0.010521809987531716
0,SSP3,1.6939587320085,0.011677680561811066
0,SSP3,1.72918869745084,0.012899100746295078
0,SSP3,1.7647152008003197,0.014187155003418717
0,SSP3,1.8005382420569398,0.01554294116190924
0,SSP3,1.8366578212206996,0.01696756885248174
0,SSP3,1.8730739382915997,0.01846215794283812
0,SSP3,1.9097865932696396,0.02002783696935695
0,SSP3,1.9467957861548197,0.021665741563897667
0,SSP3,1.9841015169471397,0.023377012874801872
0,SSP3,2.0217037856466,0.02516279598155191
0,SSP3,2.0596025922531997,0.027026127677047374
0,SSP3,2.09751255861738,0.02896691729398726
0,SSP3,2.13543368473914,0.03098540690133622
0,SSP3,2.17336597061848,0.03308184842459072
0,SSP3,2.2113094162554,0.035256499109195705
0,SSP3,2.2492640216499,0.03750961750815729
0,SSP3,2.28722978680198,0.03984145990732646
0,SSP3,2.3252067117116395,0.04225227712002422
0,SSP3,2.3631947963788793,0.04474231159655817
0,SSP3,2.4011940408036994,0.04731179480488623
0,SSP3,2.4392044449860997,0.04995625217185018
0,SSP3,2.4773718072946593,0.05268017989639895
0,SSP3,2.5156961277293792,0.05548428554607354
0,SSP3,2.5541774062902594,0.058369245154345384
0,SSP3,2.5928156429772997,0.06133570318302706
0,SSP3,2.6316108377904994,0.06438427237175604
0,SSP3,2.6705629907298594,0.0675155334881894
0,SSP3,2.7096721017953795,0.07073003499102382
0,SSP3,2.7489381709870595,0.07402829261661514
0,SSP3,2.7883611983048997,0.07741078889882269
0,SSP3,2.8279411837488997,0.08087468965951561
0,SSP3,2.8677126269288995,0.08442330300571399
0,SSP3,2.9076755278448996,0.08805719951788693
0,SSP3,2.9478298864968995,0.09177690246816672
0,SSP3,2.9881757028848996,0.09558288847259444
0,SSP3,3.028712977008899,0.09947558796277445
0,SSP3,3.0694417088689,0.10345538549404432
0,SSP3,3.1103618984649,0.10752261990647516
0,SSP3,3.1514735457968994,0.11167758435416153
0,SSP3,3.1927766508649,0.11592052621732574
0,SSP3,3.234271213668899,0.1202470562082587
0,SSP3,3.2760171072368998,0.12466124069155549
0,SSP3,3.3180143315689,0.12916354341151726
0,SSP3,3.3602628866648994,0.13375435683771464
0,SSP3,3.4027627725248992,0.1384340044362269
0,SSP3,3.4455139891488997,0.1432027425695106
0,SSP3,3.4885165365369,0.14806076205918917
0,SSP3,3.5317704146889,0.1530081894450257
0,SSP3,3.5752756236048997,0.1580450879718691
0,SSP3,3.619032163284899,0.16317145833463864
0,SSP3,3.6630400337288993,0.16837857074048967
0,SSP3,3.7073886994842393,0.17367357567070663
0,SSP3,3.7520781605509193,0.17905693064283223
0,SSP3,3.797108416928939,0.1845289780277577
0,SSP3,3.842479468618299,0.19008995101837067
0,SSP3,3.8881913156189993,0.19573997882446248
0,SSP3,3.934243957931039,0.20147909115565765
0,SSP3,3.980637395554419,0.20730722205561336
0,SSP3,4.027371628489139,0.21322421315027706
0,SSP3,4.0744466567352,0.21922981637118388
0,SSP3,4.121862480292599,0.22532369621202575
0,SSP3,4.1696190991613395,0.23150543157344683
0,SSP3,4.217716513341419,0.2377745172473904
0,SSP3,4.266154722832839,0.24413036508859198
0,SSP3,4.314933727635599,0.2505723049170825
